evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25
100,1500,0.1,1,1000.0,0.20000000000000195,100.44,100.68,101.03,101.27,101.63,109.01,110.55,111.98,113.52,115.05,116.47,118.01,119.42,120.95,122.37,123.9,125.31,126.83,128.24,129.76,129.76,129.76,129.76,129.76,129.76
100,1500,0.1,1,10000.0,0.20000000000000195,101.79,102.02,102.38,102.62,102.98,110.36,111.9,113.32,114.86,116.4,117.82,119.35,120.77,122.3,123.71,125.24,126.65,128.18,129.59,131.11,131.11,131.11,131.11,131.11,131.11
100,1500,0.1,5,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,101.96,101.96,101.96,101.96,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76
100,1500,0.1,5,100.0,0.20000000000000195,120.48,120.72,121.08,121.32,121.68,129.06,130.6,132.02,133.56,135.1,136.52,138.06,139.47,141.0,142.42,143.94,145.35,146.88,148.29,149.81,149.81,149.81,149.81,149.81,149.81
100,1500,0.1,5,1000.0,0.20000000000000195,295.33,302.23,302.85,303.09,303.45,310.83,312.37,313.8,315.34,316.87,318.29,319.83,321.24,322.78,324.19,325.72,327.13,328.65,330.06,331.58,331.58,331.58,331.58,331.58,331.58
100,1500,0.1,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.6,1884.2,2128.6,2130.1,2131.5,2133.1,2134.6,2136.0,2137.6,2139.0,2140.5,2141.9,2143.5,2144.9,2146.4,2147.8,2149.3,2149.3,2149.3,2149.3,2149.3,2149.3
100,1500,0.1,10,100.0,0.20000000000000195,150.03,150.27,150.63,150.87,151.23,158.61,160.15,161.57,163.11,164.65,166.07,167.6,169.02,170.55,171.96,173.49,174.9,176.43,177.84,179.36,179.36,179.36,179.36,179.36,179.36
100,1500,0.1,10,1000.0,0.20000000000000195,489.69,590.51,597.97,598.3,598.66,606.04,607.58,609.01,610.55,612.08,613.5,615.04,616.45,617.99,619.4,620.93,622.34,623.87,625.27,626.8,626.8,626.8,626.8,626.8,626.8
100,1500,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5080.6,5082.2,5083.6,5085.2,5086.7,5088.1,5089.7,5091.1,5092.6,5094.0,5095.6,5097.0,5098.5,5099.9,5101.4,5101.4,5101.4,5101.4,5101.4,5101.4
100,1500,1,1,10.0,0.20000000000000195,102.85,105.22,108.76,111.12,114.65,185.77,200.25,213.48,227.68,241.73,254.57,268.35,280.95,294.46,306.8,320.05,332.16,345.15,357.02,369.75,369.75,369.75,369.75,369.75,369.75
100,1500,1,1,100.0,0.20000000000000195,102.87,105.23,108.78,111.14,114.67,185.79,200.26,213.5,227.69,241.74,254.59,268.37,280.96,294.47,306.82,320.06,332.17,345.16,357.03,369.76,369.76,369.76,369.76,369.76,369.76
100,1500,1,1,1000.0,0.20000000000000195,103.0,105.37,108.91,111.27,114.8,185.92,200.4,213.63,227.83,241.88,254.72,268.5,281.09,294.6,306.95,320.2,332.3,345.29,357.16,369.9,369.9,369.9,369.9,369.9,369.9
100,1500,1,1,10000.0,0.20000000000000195,104.33,106.7,110.24,112.6,116.13,187.25,201.73,214.96,229.16,243.21,256.05,269.83,282.43,295.94,308.28,321.53,333.64,346.63,358.5,371.23,371.23,371.23,371.23,371.23,371.23
100,1500,1,5,10.0,0.018326693227091646,0.0,0.0,102.38,102.38,102.38,112.03,113.21,114.39,115.56,117.92,119.09,120.27,121.44,122.62,123.79,124.96,127.3,128.47,129.64,130.8,130.8,130.8,130.8,130.8,130.8
100,1500,1,5,100.0,0.20000000000000195,122.89,125.26,128.81,131.17,134.7,205.82,220.3,233.54,247.74,261.79,274.63,288.41,301.01,314.52,326.87,340.12,352.23,365.22,377.09,389.82,389.82,389.82,389.82,389.82,389.82
100,1500,1,5,1000.0,0.20000000000000195,296.44,305.39,309.2,311.56,315.1,386.3,400.79,414.04,428.25,442.32,455.18,468.97,481.58,495.1,507.47,520.73,532.85,545.85,557.74,570.48,570.48,570.48,570.48,570.48,570.48
100,1500,1,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.7,1884.9,2190.9,2205.6,2219.0,2233.3,2247.5,2260.5,2274.5,2287.2,2300.9,2313.4,2326.8,2339.0,2352.1,2364.1,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0
100,1500,1,10,100.0,0.20000000000000195,152.25,154.62,158.16,160.52,164.05,235.19,249.67,262.91,277.11,291.16,304.01,317.79,330.39,343.9,356.25,369.5,381.61,394.61,406.48,419.22,419.22,419.22,419.22,419.22,419.22
100,1500,1,10,1000.0,0.20000000000000195,489.72,591.81,602.4,604.84,608.39,679.69,694.2,707.47,721.7,735.79,748.67,762.48,775.11,788.65,801.03,814.31,826.45,839.47,851.37,864.14,864.14,864.14,864.14,864.14,864.14
100,1500,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5124.5,5139.4,5153.0,5167.5,5181.9,5195.1,5209.2,5222.2,5236.0,5248.7,5262.3,5274.7,5288.0,5300.2,5313.3,5313.3,5313.3,5313.3,5313.3,5313.3
100,1500,10,1,10.0,0.20000000000000195,126.62,148.41,180.54,201.59,232.61,745.15,826.3,894.57,961.95,1023.1,1074.4,1125.0,1167.4,1209.2,1244.3,1278.7,1307.6,1336.1,1359.9,1383.2,1383.2,1383.2,1383.2,1383.2,1383.2
100,1500,10,1,100.0,0.20000000000000195,126.63,148.43,180.55,201.6,232.62,745.16,826.31,894.59,961.97,1023.1,1074.4,1125.0,1167.4,1209.2,1244.3,1278.8,1307.7,1336.1,1359.9,1383.3,1383.3,1383.3,1383.3,1383.3,1383.3
100,1500,10,1,1000.0,0.20000000000000195,126.75,148.54,180.67,201.72,232.74,745.29,826.44,894.71,962.09,1023.2,1074.5,1125.1,1167.6,1209.4,1244.4,1278.9,1307.8,1336.2,1360.0,1383.4,1383.4,1383.4,1383.4,1383.4,1383.4
100,1500,10,1,10000.0,0.20000000000000195,127.93,149.72,181.86,202.91,233.93,746.54,827.69,895.98,963.37,1024.5,1075.8,1126.4,1168.9,1210.7,1245.7,1280.2,1309.1,1337.5,1361.3,1384.7,1384.7,1384.7,1384.7,1384.7,1384.7
100,1500,10,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,106.29,106.29,106.29,106.29,106.29,106.29,106.29,106.29,106.29,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69
100,1500,10,5,100.0,0.20000000000000195,145.26,167.07,199.23,220.3,251.36,764.42,845.66,914.0,981.46,1042.6,1094.0,1144.7,1187.2,1229.0,1264.1,1298.6,1327.5,1356.0,1379.8,1403.2,1403.2,1403.2,1403.2,1403.2,1403.2
100,1500,10,5,1000.0,0.20000000000000195,306.78,334.72,367.4,388.66,420.0,937.83,1019.8,1088.8,1157.0,1218.7,1270.6,1321.8,1364.7,1406.9,1442.4,1477.2,1506.5,1535.2,1559.2,1582.9,1582.9,1582.9,1582.9,1582.9,1582.9
100,1500,10,5,10000.0,0.20000000000000195,504.32,839.18,1320.3,1596.6,1891.7,2667.2,2757.3,2833.3,2908.3,2976.3,3033.6,3090.0,3137.3,3184.0,3223.1,3261.7,3294.0,3325.7,3352.3,3378.5,3378.5,3378.5,3378.5,3378.5,3378.5
100,1500,10,10,100.0,0.20000000000000195,172.83,194.68,226.88,247.97,279.07,792.8,874.15,942.59,1010.1,1071.4,1122.9,1173.6,1216.1,1258.0,1293.1,1327.7,1356.7,1385.2,1409.0,1432.5,1432.5,1432.5,1432.5,1432.5,1432.5
100,1500,10,10,1000.0,0.20000000000000195,489.96,604.0,643.24,664.84,696.58,1221.2,1304.3,1374.2,1443.3,1505.9,1558.5,1610.4,1653.9,1696.7,1732.6,1768.0,1797.6,1826.8,1851.2,1875.2,1875.2,1875.2,1875.2,1875.2,1875.2
100,1500,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5480.5,5583.4,5670.1,5755.9,5833.8,5899.3,5963.9,6018.3,6071.8,6116.8,6161.1,6198.2,6234.7,6265.4,6295.5,6295.5,6295.5,6295.5,6295.5,6295.5
100,1500,100,1,10.0,0.15537848605577764,196.28,326.73,449.34,564.04,670.8,1571.3,1585.9,1593.6,1597.1,1598.7,1599.4,1599.7,1599.9,1599.9,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
100,1500,100,1,100.0,0.1633466135458177,196.29,326.74,449.35,564.04,670.81,1577.4,1589.7,1595.4,1597.9,1599.1,1599.6,1599.8,1599.9,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
100,1500,100,1,1000.0,0.20000000000000195,262.53,389.08,564.1,670.87,816.26,1592.1,1597.3,1599.0,1599.8,1600.0,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1,1600.1
100,1500,100,1,10000.0,0.20000000000000195,263.03,389.62,564.71,671.52,816.97,1593.4,1598.6,1600.4,1601.1,1601.4,1601.4,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5,1601.5
100,1500,100,5,10.0,0.016733067729083676,0.0,0.0,129.2,129.2,129.2,452.1,510.5,566.91,621.34,724.26,772.77,819.33,863.96,906.69,947.53,986.53,1023.7,1059.1,1092.8,1124.8,1124.8,1124.8,1124.8,1124.8,1124.8
100,1500,100,5,100.0,0.20000000000000195,273.66,400.71,576.52,683.81,829.98,1612.0,1617.3,1619.1,1619.8,1620.1,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2,1620.2
100,1500,100,5,1000.0,0.20000000000000195,369.95,504.26,687.18,799.22,952.51,1793.1,1798.9,1800.9,1801.7,1802.0,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1,1802.1
100,1500,100,5,10000.0,0.20000000000000195,504.32,839.18,1321.4,1604.4,1942.6,3595.3,3612.1,3617.8,3620.1,3621.0,3621.2,3621.3,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4,3621.4
100,1500,100,10,100.0,0.20000000000000195,291.36,419.12,595.99,704.0,851.22,1641.5,1646.8,1648.6,1649.4,1649.6,1649.7,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8,1649.8
100,1500,100,10,1000.0,0.20000000000000195,491.96,678.31,874.65,993.8,1157.7,2087.1,2093.8,2096.1,2097.1,2097.4,2097.5,2097.5,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6,2097.6
100,1500,100,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,6468.8,6536.2,6560.3,6570.2,6573.7,6574.9,6575.4,6575.6,6575.6,6575.6,6575.6,6575.7,6575.7,6575.7,6575.7,6575.7,6575.7,6575.7,6575.7,6575.7
100,2000,0.1,1,10.0,0.20000000000000195,100.38,100.7,101.18,101.5,101.98,111.81,113.87,115.77,117.82,119.87,121.76,123.81,125.69,127.73,129.62,131.66,133.53,135.57,137.44,139.47,139.47,139.47,139.47,139.47,139.47
100,2000,0.1,1,100.0,0.20000000000000195,100.4,100.72,101.19,101.51,101.99,111.83,113.88,115.78,117.83,119.88,121.77,123.82,125.71,127.75,129.63,131.67,133.55,135.58,137.46,139.49,139.49,139.49,139.49,139.49,139.49
100,2000,0.1,1,1000.0,0.20000000000000195,100.53,100.85,101.33,101.65,102.12,111.96,114.02,115.91,117.97,120.02,121.91,123.95,125.84,127.88,129.77,131.8,133.68,135.72,137.59,139.62,139.62,139.62,139.62,139.62,139.62
100,2000,0.1,1,10000.0,0.20000000000000195,101.88,102.2,102.68,102.99,103.47,113.31,115.36,117.26,119.31,121.36,123.25,125.3,127.19,129.23,131.11,133.15,135.03,137.06,138.94,140.97,140.97,140.97,140.97,140.97,140.97
100,2000,0.1,5,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,101.98,101.98,101.98,101.98,104.63,104.63,104.63,104.63,104.63,104.63,104.63,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86
100,2000,0.1,5,100.0,0.20000000000000195,120.57,120.89,121.37,121.69,122.17,132.0,134.06,135.96,138.01,140.06,141.95,144.0,145.88,147.93,149.81,151.85,153.73,155.76,157.64,159.67,159.67,159.67,159.67,159.67,159.67
100,2000,0.1,5,1000.0,0.20000000000000195,295.38,302.35,303.09,303.41,303.89,313.72,315.78,317.68,319.73,321.78,323.67,325.72,327.6,329.65,331.53,333.57,335.45,337.48,339.36,341.39,341.39,341.39,341.39,341.39,341.39
100,2000,0.1,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.6,1884.2,2130.9,2133.0,2134.9,2137.0,2139.0,2140.9,2142.9,2144.8,2146.9,2148.8,2150.8,2152.7,2154.7,2156.6,2158.6,2158.6,2158.6,2158.6,2158.6,2158.6
100,2000,0.1,10,100.0,0.20000000000000195,150.12,150.43,150.91,151.23,151.71,161.55,163.6,165.5,167.55,169.6,171.49,173.54,175.42,177.47,179.35,181.39,183.27,185.3,187.18,189.21,189.21,189.21,189.21,189.21,189.21
100,2000,0.1,10,1000.0,0.20000000000000195,489.69,590.56,598.14,598.54,599.02,608.86,610.92,612.82,614.87,616.92,618.81,620.86,622.74,624.79,626.67,628.71,630.59,632.62,634.5,636.53,636.53,636.53,636.53,636.53,636.53
100,2000,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5082.3,5084.4,5086.3,5088.3,5090.4,5092.3,5094.3,5096.2,5098.3,5100.2,5102.2,5104.1,5106.1,5108.0,5110.0,5110.0,5110.0,5110.0,5110.0,5110.0
100,2000,1,1,10.0,0.20000000000000195,103.79,106.94,111.66,114.79,119.49,214.11,233.37,250.98,269.87,288.57,305.66,324.0,340.76,358.74,375.18,392.81,408.93,426.22,442.02,458.97,458.97,458.97,458.97,458.97,458.97
100,2000,1,1,100.0,0.20000000000000195,103.81,106.96,111.67,114.81,119.5,214.12,233.39,251.0,269.89,288.59,305.68,324.01,340.78,358.76,375.19,392.82,408.94,426.23,442.03,458.99,458.99,458.99,458.99,458.99,458.99
100,2000,1,1,1000.0,0.20000000000000195,103.94,107.09,111.8,114.94,119.64,214.26,233.52,251.13,270.02,288.72,305.81,324.15,340.91,358.89,375.32,392.96,409.07,426.36,442.17,459.12,459.12,459.12,459.12,459.12,459.12
100,2000,1,1,10000.0,0.20000000000000195,105.27,108.41,113.13,116.27,120.96,215.58,234.85,252.45,271.35,290.04,307.14,325.47,342.24,360.22,376.65,394.28,410.4,427.69,443.5,460.45,460.45,460.45,460.45,460.45,460.45
100,2000,1,5,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,102.54,102.54,102.54,102.54,106.58,106.58,106.58,106.58,106.58,106.58,106.58,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22
100,2000,1,5,100.0,0.20000000000000195,123.78,126.93,131.65,134.78,139.48,234.11,253.37,270.99,289.88,308.58,325.67,344.01,360.78,378.76,395.2,412.83,428.95,446.24,462.05,479.0,479.0,479.0,479.0,479.0,479.0
100,2000,1,5,1000.0,0.20000000000000195,296.84,306.56,311.53,314.67,319.38,414.1,433.39,451.02,469.93,488.65,505.76,524.12,540.9,558.9,575.35,593.0,609.14,626.45,642.27,659.24,659.24,659.24,659.24,659.24,659.24
100,2000,1,5,10000.0,0.20000000000000195,504.32,839.18,1320.2,1595.8,1885.1,2213.9,2233.4,2251.2,2270.3,2289.2,2306.5,2325.1,2342.0,2360.2,2376.8,2394.7,2411.0,2428.4,2444.4,2461.6,2461.6,2461.6,2461.6,2461.6,2461.6
100,2000,1,10,100.0,0.20000000000000195,153.07,156.22,160.93,164.07,168.77,263.41,282.68,300.29,319.19,337.89,354.99,373.33,390.09,408.08,424.52,442.15,458.28,475.57,491.38,508.34,508.34,508.34,508.34,508.34,508.34
100,2000,1,10,1000.0,0.20000000000000195,489.72,592.29,604.02,607.25,611.96,706.82,726.13,743.79,762.73,781.47,798.61,816.99,833.8,851.82,868.3,885.98,902.14,919.47,935.31,952.31,952.31,952.31,952.31,952.31,952.31
100,2000,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5140.7,5160.4,5178.5,5197.9,5217.1,5234.6,5253.4,5270.6,5289.0,5305.9,5324.0,5340.5,5358.3,5374.5,5391.9,5391.9,5391.9,5391.9,5391.9,5391.9
100,2000,10,1,10.0,0.20000000000000195,134.73,163.19,205.18,232.7,273.3,949.13,1057.1,1148.1,1238.1,1319.9,1388.7,1456.6,1513.7,1570.0,1617.2,1663.8,1702.8,1741.3,1773.5,1805.2,1805.2,1805.2,1805.2,1805.2,1805.2
100,2000,10,1,100.0,0.20000000000000195,134.75,163.21,205.19,232.71,273.31,949.14,1057.1,1148.1,1238.1,1319.9,1388.7,1456.6,1513.7,1570.0,1617.2,1663.8,1702.8,1741.3,1773.5,1805.2,1805.2,1805.2,1805.2,1805.2,1805.2
100,2000,10,1,1000.0,0.20000000000000195,134.86,163.32,205.3,232.83,273.42,949.26,1057.2,1148.2,1238.2,1320.0,1388.8,1456.8,1513.8,1570.1,1617.4,1663.9,1703.0,1741.4,1773.6,1805.3,1805.3,1805.3,1805.3,1805.3,1805.3
100,2000,10,1,10000.0,0.20000000000000195,135.99,164.45,206.44,233.96,274.56,950.48,1058.4,1149.4,1239.4,1321.3,1390.1,1458.0,1515.1,1571.4,1618.7,1665.2,1704.3,1742.7,1774.9,1806.6,1806.6,1806.6,1806.6,1806.6,1806.6
100,2000,10,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35
100,2000,10,5,100.0,0.20000000000000195,152.9,181.38,223.41,250.96,291.59,968.09,1076.1,1167.2,1257.3,1339.2,1408.1,1476.1,1533.3,1589.6,1636.9,1683.5,1722.6,1761.1,1793.3,1825.0,1825.0,1825.0,1825.0,1825.0,1825.0
100,2000,10,5,1000.0,0.20000000000000195,310.34,344.79,387.39,415.18,456.16,1138.7,1247.8,1339.7,1430.7,1513.3,1582.9,1651.6,1709.3,1766.2,1813.9,1861.0,1900.5,1939.3,1971.9,2003.9,2003.9,2003.9,2003.9,2003.9,2003.9
100,2000,10,5,10000.0,0.20000000000000195,504.32,839.18,1320.4,1596.9,1894.2,2838.9,2958.5,3059.4,3159.3,3250.2,3326.7,3402.3,3465.9,3528.6,3581.3,3633.2,3676.8,3719.8,3755.8,3791.2,3791.2,3791.2,3791.2,3791.2,3791.2
100,2000,10,10,100.0,0.20000000000000195,179.86,208.39,250.46,278.04,318.73,996.08,1104.3,1195.5,1285.7,1367.7,1436.7,1504.8,1562.0,1618.4,1665.8,1712.4,1751.6,1790.1,1822.4,1854.2,1854.2,1854.2,1854.2,1854.2,1854.2
100,2000,10,10,1000.0,0.20000000000000195,490.05,608.2,657.25,685.45,726.94,1418.1,1528.6,1621.8,1713.9,1797.7,1868.2,1937.8,1996.3,2054.0,2102.4,2150.1,2190.1,2229.6,2262.6,2295.1,2295.1,2295.1,2295.1,2295.1,2295.1
100,2000,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5607.0,5742.9,5857.7,5971.6,6075.2,6162.6,6249.1,6321.8,6393.6,6454.0,6513.6,6563.6,6612.9,6654.3,6695.0,6695.0,6695.0,6695.0,6695.0,6695.0
100,2000,100,1,10.0,0.1649402390438257,213.26,368.43,516.31,656.7,789.42,2062.0,2082.7,2092.8,2096.7,2098.6,2099.4,2099.7,2099.9,2099.9,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
100,2000,100,1,100.0,0.20000000000000195,291.74,443.3,656.71,789.43,973.84,2086.4,2095.2,2098.1,2099.4,2099.8,2099.9,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
100,2000,100,1,1000.0,0.20000000000000195,291.78,443.34,656.75,789.48,973.89,2086.5,2095.3,2098.3,2099.5,2099.9,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1,2100.1
100,2000,100,1,10000.0,0.20000000000000195,292.17,443.76,657.23,789.99,974.46,2087.8,2096.6,2099.6,2100.8,2101.3,2101.4,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5,2101.5
100,2000,100,5,10.0,0.011155378486055781,0.0,0.0,0.0,133.92,133.92,370.74,445.66,518.73,518.73,589.92,659.22,659.22,726.6,792.05,855.54,855.54,917.07,976.62,976.62,1034.2,1034.2,1034.2,1034.2,1034.2,1034.2
100,2000,100,5,100.0,0.20000000000000195,301.32,453.34,667.48,800.71,985.89,2106.4,2115.3,2118.3,2119.5,2120.0,2120.1,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2,2120.2
100,2000,100,5,1000.0,0.20000000000000195,384.03,542.32,763.0,900.71,1092.8,2286.8,2296.7,2300.0,2301.4,2301.9,2302.0,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1,2302.1
100,2000,100,5,10000.0,0.20000000000000195,504.33,839.19,1321.7,1606.8,1956.9,4077.8,4105.7,4115.3,4119.2,4120.6,4121.1,4121.3,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4,4121.4
100,2000,100,10,100.0,0.20000000000000195,316.82,469.5,684.64,818.56,1004.8,2135.8,2144.8,2147.9,2149.1,2149.5,2149.7,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8,2149.8
100,2000,100,10,1000.0,0.20000000000000195,492.53,695.0,927.8,1072.3,1274.8,2579.9,2591.3,2595.1,2596.7,2597.3,2597.4,2597.5,2597.5,2597.6,2597.6,2597.6,2597.6,2597.6,2597.6,2597.6,2597.6,2597.6,2597.6,2597.6,2597.6
100,2000,100,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,6902.0,7010.0,7049.8,7066.4,7072.4,7074.4,7075.2,7075.5,7075.6,7075.6,7075.6,7075.7,7075.7,7075.7,7075.7,7075.7,7075.7,7075.7,7075.7,7075.7
200,1,0.1,1,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
200,1,0.1,1,100.0,0.15298804780876563,200.01,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.03,200.03,200.03,200.03,200.03,200.03,200.03,200.03,200.03,200.03,200.03,200.03
200,1,0.1,1,1000.0,0.20000000000000195,200.15,200.15,200.15,200.15,200.15,200.16,200.16,200.16,200.16,200.16,200.16,200.16,200.16,200.16,200.16,200.17,200.17,200.17,200.17,200.17,200.17,200.17,200.17,200.17,200.17
200,1,0.1,1,10000.0,0.20000000000000195,201.5,201.5,201.5,201.5,201.5,201.51,201.51,201.51,201.51,201.51,201.51,201.51,201.51,201.51,201.51,201.52,201.52,201.52,201.52,201.52,201.52,201.52,201.52,201.52,201.52
200,1,0.1,5,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,203.55,203.55,203.55,203.55,203.55,203.55,203.55,204.46,204.46,204.46,204.46,204.46,204.46,204.46,204.46,204.46
200,1,0.1,5,100.0,0.20000000000000195,220.18,220.22,220.22,220.22,220.22,220.22,220.22,220.22,220.22,220.23,220.23,220.23,220.23,220.23,220.23,220.23,220.23,220.23,220.23,220.24,220.24,220.24,220.24,220.24,220.24
200,1,0.1,5,1000.0,0.20000000000000195,384.41,401.45,402.14,402.14,402.14,402.15,402.15,402.15,402.15,402.15,402.15,402.15,402.15,402.15,402.16,402.16,402.16,402.16,402.16,402.16,402.16,402.16,402.16,402.16,402.16
200,1,0.1,5,10000.0,0.20000000000000195,504.37,839.97,1329.2,1619.6,1939.8,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4
200,1,0.1,10,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
200,1,0.1,10,100.0,0.20000000000000195,249.69,249.79,249.79,249.79,249.79,249.79,249.79,249.79,249.79,249.8,249.8,249.8,249.8,249.8,249.8,249.8,249.8,249.8,249.8,249.81,249.81,249.81,249.81,249.81,249.81
200,1,0.1,10,1000.0,0.20000000000000195,503.2,680.56,697.36,697.55,697.57,697.57,697.57,697.57,697.57,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58,697.58
200,1,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7,5175.7
200,1,1,1,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
200,1,1,1,100.0,0.009561752988047812,0.0,0.0,0.0,0.0,168.13,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02,200.02
200,1,1,1,1000.0,0.20000000000000195,200.15,200.15,200.16,200.16,200.16,200.21,200.22,200.23,200.24,200.24,200.25,200.26,200.27,200.28,200.29,200.3,200.31,200.31,200.32,200.33,200.33,200.33,200.33,200.33,200.33
200,1,1,1,10000.0,0.20000000000000195,201.5,201.5,201.51,201.51,201.51,201.56,201.57,201.58,201.59,201.59,201.6,201.61,201.62,201.63,201.64,201.65,201.66,201.66,201.67,201.68,201.68,201.68,201.68,201.68,201.68
200,1,1,5,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,203.55,203.55,203.55,203.55,203.55,203.55,203.55,204.46,204.46,204.46,204.46,204.46,204.46,204.46,204.46,204.46
200,1,1,5,100.0,0.20000000000000195,220.18,220.22,220.22,220.22,220.22,220.27,220.28,220.29,220.3,220.31,220.32,220.33,220.34,220.35,220.35,220.36,220.37,220.38,220.39,220.4,220.4,220.4,220.4,220.4,220.4
